"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00136910","1985-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","317.3","0","68.8","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","2",",0","9.4","1,0,28,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,10,","33.3",",0,10,","","","5.9","0","5.9",",0","","","","","63.7",",,,0","0",",,,0","20.37","1,0","26.18",",,,0","14.56","1,,,0","","","",""
"USC00136910","1985-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","400.4","0","83.1",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","5",",0","1.1",",0,27,","0",",,0,30,+","0",",,0,30,+","37.3",",,0,23,","35.0",",0,07,","","","105.4","0","99.5",",0","","","","","139.5",",,,0","0",",,,0","17.79",",0","23.65",",,,0","11.92",",,,0","","","",""
"USC00136910","1985-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","400.4","0","0.0",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,10,","23.3",",0,27,","","","345.6","0","240.2",",0","","","","","110.9",",,,0","0",",,,0","10.58",",0","16.68",",,,0","4.48",",,,0","","","",""
"USC00136910","1985-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","400.4","0","0.0",",0","13",",0","9",",0","0",",0","1","2,0","0","3,0","0",",0","27",",0","9",",0","0",",0","0",",0","-15.0",",0,29,","25","2,,0,30,","0","3,,0,30,+","19.3",",,0,01,","16.7",",0,19,","","","906.5","0","560.9",",0","","","","","60.7",",,,0","0","3,,,0","-0.37",",0","4.40",",,,0","-5.13",",,,0","","","",""
"USC00136910","1985-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","400.4","0","0.0","1,0","6",",0","4",",0","0",",0","31",",0","4",",0","13","1,0","30","1,0","23",",0","0",",0","0",",0","-27.8","1,0,18,","127",",,0,22,+","76",",,0,01,","20.6",",,0,01,","6.7",",0,08,","","","1762.5","0","856.0",",0","","","","","32.8",",,,0","203",",,,0","-10.18","1,0","-4.19",",,,0","-16.17","1,,,0","","","",""
"USC00136910","1986-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5",",0","31",",0","9",",0","0",",0","0",",0","-24.4",",0,08,+","25",",,0,08,+","0",",,0,31,+","0.0",",T,0,26,+","11.1",",0,18,+","","","2451.1","0","688.6",",0","","","","","0.0",",T,,0","0",",,,0","-3.88",",0","2.22",",,,0","-9.98",",,,0","","","",""
"USC00136910","1986-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","1,0","9",",0","5",",0","0",",0","15",",0","3",",0","6","1,0","27","1,0","14",",0","0",",0","0",",0","-23.3","1,0,13,+","76",",,0,10,+","76",",,0,07,","6.1",",,0,04,","10.0",",0,27,","","","3093.5","0","642.4",",0","","","","","24.5",",,,0","155",",,,0","-5.57","1,0","-0.96",",,,0","-10.17","1,,,0","","","",""
"USC00136910","1986-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","4.8","0","4.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","18",",0","3",",0","6",",0","0",",0","-13.3",",0,07,","0",",,0,31,+","0",",T,0,07,","9.4",",,0,18,","30.6",",0,30,","","","3502.4","0","408.9",",0","","","","","45.2",",,,0","0",",T,,0","5.30",",0","11.46",",,,0","-0.86",",,,0","","","",""
"USC00136910","1986-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","19.0","0","14.2",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","-1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","72.4",",,0,30,","30.6",",0,26,","","","3698.8","0","196.4",",0","","","","","113.8",",,,0","0",",,,0","12.26",",0","18.19",",,,0","6.33",",,,0","","","",""
"USC00136910","1986-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","33.2","0","14.2",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","2.2",",0,02,","0",",,0,31,+","0",",,0,31,+","66.3",",,0,17,","27.2",",0,31,+","","","3774.9","0","76.1",",0","","","","","167.2",",,,0","0",",,,0","16.34",",0","21.74",",,,0","10.93",",,,0","","","",""
"USC00136910","1986-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","170.7","0","137.5","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","6",",0","9.4","1,0,03,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,29,","33.9",",0,21,","","","3777.7","0","2.8",",0","","","","","64.7",",,,0","0",",,,0","22.99","1,0","28.76",",,,0","17.22","1,,,0","","","",""
"USC00136910","1986-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","384.8","0","214.1",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","15.0",",0,03,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,12,","38.9",",0,17,","","","0.0","0","0.0",",0","","","","","141.9",",,,0","0",",,,0","25.24",",0","30.45",",,,0","20.04",",,,0","","","",""
"USC00136910","1986-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","460.0","0","75.2",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","7.2",",0,29,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,14,","31.7",",0,26,","","","13.4","0","13.4",",0","","","","","112.9",",,,0","0",",,,0","20.33",",0","25.95",",,,0","14.70",",,,0","","","",""
"USC00136910","1986-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","529.7","0","69.7","1,0","16",",0","11",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","0",",0","3.3","1,0,08,","0",",,0,30,+","0",",,0,30,+","41.4",",,0,10,","31.1",",0,22,","","","36.0","0","22.6",",0","","","","","236.7",",,,0","0",",,,0","19.89","1,0","25.00",",,,0","14.78","1,,,0","","","",""
"USC00136910","1986-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","529.7","0","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","7",",0","0",",0","-1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,03,","23.9",",0,21,","","","253.2","0","217.2",",0","","","","","101.1",",,,0","0",",,,0","11.33",",0","16.44",",,,0","6.22",",,,0","","","",""
"USC00136910","1986-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","529.7","0","0.0","2,0","7",",0","3",",0","0",",0","0",",0","0","1,0","0","2,0","21","2,0","5",",0","0",",0","0",",0","-16.1","2,0,13,","0",",T,0,13,+","0","1,,0,30,+","5.1",",,0,20,","20.6",",0,01,","","","731.9","0","478.7",",0","","","","","17.9",",,,0","0","1,,,0","1.20","2,0","6.59",",,,0","-4.19","2,,,0","","","",""
"USC00136910","1986-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","529.7","0","0.0",",0","4",",0","3",",0","0",",0","2",",0","1",",0","0",",0","28",",0","8",",0","0",",0","0",",0","-16.7",",0,13,","51",",,0,09,","51",",,0,09,","10.7",",,0,07,","8.3",",0,20,+","","","1346.9","0","615.0",",0","","","","","24.4",",,,0","51",",,,0","-1.50",",0","2.25",",,,0","-5.26",",,,0","","","",""
"USC00136910","1987-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","1,0","2",",0","1",",0","0",",0","3",",0","1",",0","2","1,0","28","1,0","15",",0","0",",0","0",",0","-21.1","1,0,24,+","102",",,0,10,","89",",,0,10,","5.1",",,0,10,","14.4",",0,14,","","","1995.7","0","648.8",",0","","","","","6.6",",,,0","114",",,,0","-3.36","1,0","1.05",",,,0","-7.76","1,,,0","","","",""
"USC00136910","1987-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","3","1,0","1","1,0","0","1,0","2","2,0","1","2,0","0",",0","27",",0","2",",0","0",",0","0",",0","-10.6",",0,09,","76","2,,0,05,","94","2,,0,05,","5.3","1,,0,05,","15.6",",0,12,+","","","2465.2","0","469.5",",0","","","","","6.3","1,,,0","94","2,,,0","1.56",",0","7.35",",,,0","-4.22",",,,0","","","",""
"USC00136910","1987-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","7","4,0","5","4,0","1","4,0","1","3,0","1","1,0","0",",0","12",",0","2",",0","4",",0","0",",0","-8.3",",0,10,","51","3,,0,01,","51","1,,0,01,","32.5","4,,0,01,","21.7",",0,24,+","","","2852.2","0","387.0",",0","","","","","105.5",",a,,0","51","1,,,0","5.85",",0","11.09",",,,0","0.60",",,,0","","","",""
"USC00136910","1987-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","10.9","0","10.9","2,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","4","2,0","0",",0","13",",0","0",",0","-5.0","2,0,04,+","0",",,0,30,+","0",",,0,30,+","27.7",",,0,15,","31.7",",0,27,","","","3055.2","0","203.0",",0","","","","","69.8",",,,0","0",",,,0","11.73","2,0","18.24",",,,0","5.22","2,,,0","","","",""
"USC00136910","1987-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","67.2","0","56.3",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","6.1",",0,05,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,27,","31.1",",0,21,","","","3100.5","0","45.3",",0","","","","","124.5",",,,0","0",",,,0","18.69",",0","25.23",",,,0","12.15",",,,0","","","",""
"USC00136910","1987-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","218.4","0","151.2","1,0","11",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","11","1,0","10.6","1,0,04,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,22,","36.1","1,0,15,","","","3103.5","0","3.0","1,0","","","","","77.3",",,,0","0",",,,0","23.44","1,0","29.57","1,,,0","17.32","1,,,0","","","",""
"USC00136910","1987-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","421.8","0","203.4","1,0","10",",0","8",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","13",",0","11.7","1,0,14,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,05,","36.7",",0,31,","","","1.4","0","1.4",",0","","","","","133.7",",,,0","0",",,,0","25.04","1,0","30.95",",,,0","19.14","1,,,0","","","",""
"USC00136910","1987-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","569.6","0","147.8","1,0","13",",0","11",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","6",",0","10.6","1,0,29,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,26,","37.8",",0,01,","","","12.2","0","10.8",",0","","","","","186.7",",,,0","0",",,,0","22.90","1,0","28.82",",,,0","16.98","1,,,0","","","",""
"USC00136910","1987-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","590.3","0","20.7","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","7.2","1,0,23,","0",",,0,30,+","0",",,0,30,+","48.5",",,0,15,","30.6",",0,06,","","","52.8","0","40.6",",0","","","","","85.3",",,,0","0",",,,0","17.67","1,0","24.16",",,,0","11.19","1,,,0","","","",""
"USC00136910","1987-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,16,","27.8",",0,02,","","","","","","","","","","","26.1",",,,0","0",",,,0","","","15.39",",,,0","","","","","",""
"USC00136910","1987-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","1",",0","0",",0","-9.4","1,0,21,","0",",T,0,29,","0",",T,0,29,","33.3",",,0,01,","23.3",",0,04,","","","","","357.3",",0","","","","","105.5",",,,0","0",",T,,0","6.01","1,0","10.88",",,,0","1.13","1,,,0","","","",""
"USC00136910","1987-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0","3,0","10","2,0","4","2,0","0","2,0","","","1","2,0","0","3,0","23","3,0","7","2,0","0","2,0","0","2,0","-15.6","3,0,17,","","","127","2,,0,15,","24.6","2,,0,20,","11.7","2,0,11,","","","","","530.2","2,0","","","","","55.9","2,,,0","127","2,,,0","-0.63","3,0","3.77","2,,,0","-5.04","3,,,0","","","",""
"USC00136910","1988-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","11","1,0","28","1,0","17",",0","0",",0","0",",0","-23.3","1,0,06,","0",",T,0,27,+","13",",,0,25,","2.8",",,0,19,","12.8",",0,31,+","","","","","760.0",",0","","","","","6.4",",,,0","13",",,,0","-7.00","1,0","-1.36",",,,0","-12.63","1,,,0","","","",""
"USC00136910","1988-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","","","5","5,0","2","5,0","0","5,0","","","3","1,0","","","","","","","","","","","","","","","127","1,,0,10,","4.8","5,,0,10,","","","","","","","","","","","","","11.2","5,,,0","215","1,,,0","","","","","","","","","",""
"USC00136910","1988-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0","3,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","23","3,0","2","2,0","3","2,0","0","2,0","-11.1","3,0,14,","0",",T,0,18,+","3",",,0,18,+","9.7",",,0,25,","27.8","2,0,23,","","","","","393.0","2,0","","","","","23.2",",,,0","6",",,,0","4.14","3,0","11.17","2,,,0","-2.90","3,,,0","","","",""
"USC00136910","1988-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0","2,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0",",0","7",",0","0",",0","-3.9","2,0,24,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,26,","26.7",",0,05,","","","","","239.1",",0","","","","","24.2",",,,0","0",",,,0","9.93","2,0","17.20",",,,0","2.66","2,,,0","","","",""
"USC00136910","1988-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","39.2",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,24,","33.3",",0,15,","","","","","33.3",",0","","","","","36.7",",,,0","0",",,,0","18.52",",0","25.77",",,,0","11.28",",,,0","","","",""
"USC00136910","1988-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","147.1","1,0","5",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","12",",0","8.3","1,0,09,","0",",,0,30,+","0",",,0,30,+","48.3",",,0,08,","39.4",",0,26,","","","","","3.8",",0","","","","","51.6",",,,0","0",",,,0","23.41","1,0","31.29",",,,0","15.53","1,,,0","","","",""
"USC00136910","1988-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","208.2",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","11.7",",0,03,+","0",",,0,31,+","0",",,0,31,+","10.4",",,0,18,","38.3",",0,31,","","","0.5","0","0.5",",0","","","","","31.5",",,,0","0",",,,0","25.03",",0","32.66",",,,0","17.40",",,,0","","","",""
"USC00136910","1988-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","211.4","1,0","9",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","17",",0","7.2","1,0,29,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,23,","39.4",",0,16,","","","7.4","0","6.9",",0","","","","","103.9",",,,0","0",",,,0","25.23","1,0","32.55",",,,0","17.92","1,,,0","","","",""
"USC00136910","1988-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","46.6",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","2.8",",0,06,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,19,","32.8",",0,13,","","","36.3","0","28.9",",0","","","","","72.5",",,,0","0",",,,0","18.92",",0","26.18",",,,0","11.67",",,,0","","","",""
"USC00136910","1988-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0","1,0","8",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","5","1,0","0","1,0","-5.6","1,0,30,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,23,","24.4","1,0,16,","","","334.7","0","298.4","1,0","","","","","13.2",",,,0","0",",,,0","8.39","1,0","15.65","1,,,0","1.12","1,,,0","","","",""
"USC00136910","1988-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","2",",0","0",",0","-10.0",",0,28,","0",",T,0,28,","0",",T,0,28,","18.5",",,0,16,","21.7",",0,04,","","","759.8","0","425.1",",0","","","","","72.5",",,,0","0",",T,,0","4.16",",0","10.55",",,,0","-2.23",",,,0","","","",""
"USC00136910","1988-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","","","0.0",",0","","","","","","","","","","","1",",0","30",",0","9",",0","0",",0","0",",0","-17.8",",0,11,","","","","","","","16.7",",0,03,","","","1388.9","0","629.1",",0","","","","","","","","","-1.96",",0","4.25",",,,0","-8.16",",,,0","","","",""
"USC00136910","1989-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","0",",0","0",",0","-16.1",",0,10,+","0",",,0,31,+","0",",T,0,08,","16.8",",,0,29,","14.4",",0,28,","","","1967.0","0","578.1",",0","","","","","26.5",",,,0","0",",T,,0","-0.32",",0","5.80",",,,0","-6.43",",,,0","","","",""
"USC00136910","1989-02","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0","1,0","8","1,0","3","1,0","0","1,0","22","4,0","5","2,0","10","1,0","27","1,0","21","1,0","1","1,0","0","1,0","-25.0","1,0,03,","152","4,,0,22,+","127","2,,0,13,","7.1","1,,0,13,","21.1","1,0,01,","","","2712.5","0","745.5","1,0","","","","","19.5","1,,,0","318","2,,,0","-9.28","1,0","-3.23","1,,,0","-15.33","1,,,0","","","",""
"USC00136910","1989-03","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","4.7","0","4.7",",0","5",",0","1",",0","0",",0","3",",0","0",",0","0",",0","22",",0","5",",0","3",",0","0",",0","-15.0",",0,05,","51",",,0,03,+","5",",,0,02,","7.4",",,0,28,","27.2",",0,27,","","","3204.1","0","491.6",",0","","","","","9.2",",,,0","5",",,,0","2.63",",0","9.09",",,,0","-3.84",",,,0","","","",""
"USC00136910","1989-04","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","23.3","0","18.6","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0","1,0","10","1,0","0","1,0","-7.2",",0,09,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,28,","31.7","1,0,28,+","139.9","3,,,0","3446.9","0","242.8","1,0","6.03",",,,0","18.04",",,,0","22.8",",,,0","0",",,,0","10.55","1,0","17.36","1,,,0","3.74",",,,0","4228",",,,0","",""
"USC00136910","1989-05","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","40.8","0","17.5","1,0","12",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","19",",0","0",",0","-2.2","1,0,07,","0",",,0,31,+","0",",,0,31,+","35.8",",,0,29,","30.6",",0,31,+","165.6",",,,0","3560.7","0","113.8",",0","10.23",",,,0","24.05",",,,0","114.5",",,,0","0",",,,0","14.97","1,0","22.12",",,,0","7.82","1,,,0","3429",",,,0","",""
"USC00136910","1989-06","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","108.3","0","67.5","1,0","9",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","5.0","1,0,16,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,27,","31.7",",0,27,+","152.3",",,,0","3581.7","0","21.0",",0","15.59",",,,0","28.37",",,,0","58.5",",,,0","0",",,,0","19.93","1,0","26.30",",,,0","13.56","1,,,0","2621",",,,0","",""
"USC00136910","1989-07","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","302.6","0","194.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","15.0",",0,06,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,12,","36.7",",0,11,","181.4","1,,,0","0.8","0","0.8",",0","19.25",",,,0","31.26",",,,0","102.7",",,,0","0",",,,0","24.57",",0","30.32",",,,0","18.83",",,,0","2760",",,,0","",""
"USC00136910","1989-08","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","442.2","0","139.6",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","8.9",",0,07,","0",",,0,31,+","0",",,0,31,+","69.9",",,0,29,","34.4",",0,06,+","164.4",",,,0","3.0","0","2.2",",0","17.69",",,,0","28.68",",,,0","162.3",",,,0","0",",,,0","22.76",",0","28.95",",,,0","16.58",",,,0","2778",",,,0","",""
"USC00136910","1989-09","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","475.2","0","33.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","-0.6",",0,24,","0",",,0,30,+","0",",,0,30,+","80.0",",,0,09,","30.0",",0,01,","92.6","1,,,0","88.3","0","85.3",",0","11.58",",,,0","23.40",",,,0","138.1",",,,0","0",",,,0","16.59",",0","22.65",",,,0","10.53",",,,0","2320",",,,0","",""
"USC00136910","1989-10","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","484.0","0","8.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","-2.2",",0,20,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,30,","30.0",",0,14,","93.8","2,,,0","273.3","0","185.0",",0","7.06",",,,0","17.75",",,,0","63.0",",,,0","0",",,,0","12.65",",0","19.33",",,,0","5.96",",,,0","2750",",,,0","",""
"USC00136910","1989-11","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","484.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","1",",0","0",",0","-15.0",",0,29,","0",",T,0,29,+","0",",T,0,28,","0.3",",,0,28,","22.8",",0,14,","","","731.6","0","458.3",",0","","","","","0.3",",,,0","0",",T,,0","3.06",",0","10.20",",,,0","-4.09",",,,0","","","",""
"USC00136910","1989-12","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","484.0","0","0.0",",0","9",",0","2",",0","0",",0","","","2","3,0","13",",0","30",",0","18",",0","0",",0","0",",0","-32.2",",0,23,","","","102","3,,0,11,","5.6",",,0,11,","16.7",",0,06,","","","1580.5","0","848.9",",0","","","","","15.1",",,,0","173","3,,,0","-9.05",",0","-2.94",",,,0","-15.16",",,,0","","","",""
"USC00136910","1990-01","40.825","-92.8925","294.1","RATHBUN DAM, IA US","","","0.0","0","0.0",",0","6",",0","4",",0","1",",0","6",",0","2",",0","0",",0","29",",0","3",",0","0",",0","0",",0","-11.1",",0,13,","51",",,0,25,+","51",",,0,25,+","27.2",",,0,04,","16.1",",0,17,","","","2145.5","0","565.0",",0","","","","","46.0",",,,0","105",",,,0","0.11",",0","5.63",",,,0","-5.41",",,,0","","","",""
