"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","2005-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.6",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","6",",0","0",",0","","","-5.6",",0,02,","0",",,0,31,+","0",",,0,31,+","40.4",",,0,28,","26.1",",0,13,","","","","","  13.3",",,,0,3,1","  15.6",",,,0,3,2","266.0",",0","  21.7",",,,0,3,1","  20.0",",,,0,3,2","   2.2",",,,0,3,1","   6.1",",,,0,3,2","   7.2",",,,0,3,1","   8.9",",,,0,3,2","   7.3",",,,0,3,1","  10.3",",,,0,3,2","  15.3",",,,0,3,1","  14.7",",,,0,3,2","111.4",",,,0","0",",,,0","9.77",",0","16.21",",,,0","3.33",",,,0","",""
"USC00400137","2005-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","13.3","1,0","12",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","16",",0","0",",0","","","0.6","1,0,25,","0",",,0,30,+","0",",,0,30,+","86.9",",,0,07,","30.0",",0,22,","118.3","5,,,0","","","  17.2",",,,0,3,1","  20.6",",,,0,3,2","97.9",",0","  28.3",",,,0,3,1","  26.7",",,,0,3,2","   8.3",",,,0,3,1","  11.7",",,,0,3,2","  14.4",",,,0,3,1","  16.7",",,,0,3,2","  13.3",",,,0,3,1","  16.3",",,,0,3,2","  22.1",",,,0,3,1","  21.3",",,,0,3,2","181.0",",,,0","0",",,,0","15.46","1,0","22.00",",,,0","8.91","1,,,0","1772","2,,,0"
"USC00400137","2005-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","69.9","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","1",",0","","","1.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,15,+","32.8",",0,13,","171.1",",,,0","","","  23.3",",,,0,3,1","  26.1",",,,0,3,2","51.1",",0","  37.8",",,,0,3,1","  35.0",",,,0,3,2","   9.4",",,,0,3,1","  13.3",",,,0,3,2","  17.2",",,,0,3,1","  18.3",",,,0,3,2","  17.4",",,,0,3,1","  20.4",",,,0,3,2","  30.3",",,,0,3,1","  28.7",",,,0,3,2","20.4",",,,0","0",",,,0","19.02","1,0","26.57",",,,0","11.46","1,,,0","1176",",,,0"
"USC00400137","2005-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","182.8",",0","8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","14.4",",0,20,+","0",",,0,30,+","0",",,0,30,+","33.0",",,0,02,","35.0",",0,30,+","164.1","1,,,0","","","  26.7",",,,0,3,1","  30.0",",,,0,3,2","0.0",",0","  39.4",",,,0,3,1","  38.3",",,,0,3,2","  20.0",",,,0,3,1","  22.8",",,,0,3,2","  23.3",",,,0,3,1","  23.9",",,,0,3,2","  22.8",",,,0,3,1","  25.9",",,,0,3,2","  33.5",",,,0,3,1","  32.5",",,,0,3,2","143.0",",,,0","0",",,,0","24.43",",0","30.65",",,,0","18.20",",,,0","1058",",,,0"
"USC00400137","2005-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","257.4","1,0","11",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","20",",0","","","18.9","1,0,31,+","0",",,0,31,+","0",",,0,31,+","54.9",",,0,05,","36.7",",0,24,","185.1",",,,0","0.0","0","  28.9",",,,0,3,1","  32.2",",,,0,3,2","0.0",",0","  41.1",",,,0,3,1","  40.0",",,,0,3,2","  21.1",",,,0,3,1","  25.0",",,,0,3,2","  26.1",",,,0,3,1","  26.7",",,,0,3,2","  25.2",",,,0,3,1","  28.6",",,,0,3,2","  35.0",",,,0,3,1","  34.2",",,,0,3,2","114.7",",,,0","0",",,,0","26.92","1,0","32.43",",,,0","21.41","1,,,0","1093",",,,0"
"USC00400137","2005-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","298.2",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","16.7",",0,31,","0",",,0,31,+","0",",,0,31,+","92.2",",,0,30,","38.3",",0,21,","172.8","3,,,0","0.0","0","  31.7",",,,0,3,1","  32.8",",,,0,3,2","0.0",",0","  40.6",",,,0,3,1","  38.9",",,,0,3,2","  20.6",",,,0,3,1","  24.4",",,,0,3,2","  26.7",",,,0,3,1","  25.6",",,,0,3,2","  26.3",",,,0,3,1","  29.7",",,,0,3,2","  36.4",",,,0,3,1","  34.8",",,,0,3,2","181.4",",,,0","0",",,,0","27.95",",0","34.50",",,,0","21.40",",,,0","1143",",,,0"
"USC00400137","2005-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","181.5",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","48.3",",,0,26,","35.6",",0,21,","164.5",",,,0","4.2","0","  24.4",",,,0,3,1","  27.2",",,,0,3,2","4.2",",0","  33.9","1,,,0,3,1","  32.2",",,,0,3,2","  16.1",",,,0,3,1","  20.6",",,,0,3,2","  24.4","1,,,0,3,1","  24.4",",,,0,3,2","  21.6",",,,0,3,1","  25.1",",,,0,3,2","  30.0","1,,,0,3,1","  29.4",",,,0,3,2","96.7",",,,0","0",",,,0","24.25",",0","31.04",",,,0","17.45",",,,0","1085",",,,0"
"USC00400137","2005-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","45.7","2,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","17",",0","0",",0","","","-1.7","2,0,27,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,10,","31.7",",0,20,+","105.2",",,,0","117.8","0","  21.7",",,,0,3,1","  25.0",",,,0,3,2","113.6",",0","  28.3",",,,0,3,1","  27.8","1,,,0,3,2","   7.2",",,,0,3,1","  12.2",",,,0,3,2","  14.4",",,,0,3,1","  15.6","1,,,0,3,2","  14.3",",,,0,3,1","  18.3",",,,0,3,2","  23.0",",,,0,3,1","  22.2","1,,,0,3,2","7.6",",,,0","0",",,,0","15.96","2,0","23.39",",,,0","8.53","2,,,0","1247",",,,0"
"USC00400137","2005-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","11.3","4,0","10",",0","5",",0","0",",0","0",",0","0",",0","0","4,0","8","4,0","0",",0","15",",0","0",",0","","","-5.6","4,0,19,+","0",",,0,30,+","0",",,0,30,+","16.5",",,0,16,","30.0",",0,09,","","","305.6","0","  16.1",",,,0,3,1","  18.3",",,,0,3,2","187.8",",0","  25.0",",,,0,3,1","  23.3",",,,0,3,2","   2.2",",,,0,3,1","   7.2",",,,0,3,2","  10.0",",,,0,3,1","   9.4",",,,0,3,2","   8.6",",,,0,3,1","  12.3",",,,0,3,2","  17.4",",,,0,3,1","  16.7",",,,0,3,2","57.4",",,,0","0",",,,0","11.57","4,0","19.65",",,,0","3.50","4,,,0","",""
"USC00400137","2005-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","-9.4",",0,12,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,15,","22.2",",0,28,","","","766.4","0","   6.7",",,,0,3,1","  10.0",",,,0,3,2","460.8",",0","  13.9",",,,0,3,1","  12.2",",,,0,3,2","   0.6",",,,0,3,1","   3.9",",,,0,3,2","   1.7",",,,0,3,1","   3.9",",,,0,3,2","   2.4",",,,0,3,1","   5.7",",,,0,3,2","   8.2",",,,0,3,1","   8.2",",,,0,3,2","60.8",",,,0","0",",,,0","3.47",",0","9.69",",,,0","-2.75",",,,0","",""
"USC00400137","2006-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0","1,0","9",",0","8",",0","4",",0","0",",0","0",",0","0","1,0","15","1,0","0",",0","2",",0","0",",0","","","-5.0","1,0,09,","0",",,0,31,+","0",",,0,31,+","94.5",",,0,23,","22.2",",0,09,","","","1070.4","0","  10.0",",,,0,3,1","  11.1",",,,0,3,2","304.0",",0","  16.1",",,,0,3,1","  15.6",",,,0,3,2","   1.1",",,,0,3,1","   4.4",",,,0,3,2","   5.0",",,,0,3,1","   6.1",",,,0,3,2","   4.6",",,,0,3,1","   7.7",",,,0,3,2","  11.8",",,,0,3,1","  11.5",",,,0,3,2","250.3",",,,0","0",",,,0","8.19","1,0","14.61",",,,0","1.76","1,,,0","",""
"USC00400137","2006-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","13",",0","8",",0","0",",0","3",",0","1",",0","0",",0","23",",0","2",",0","1",",0","0",",0","","","-10.6",",0,19,","102",",,0,11,","89",",,0,11,","24.6",",,0,11,","22.2",",0,17,","","","1476.3","0","   7.2",",,,0,3,1","  11.1",",,,0,3,2","405.9",",0","  15.6",",,,0,3,1","  14.4",",,,0,3,2","   0.6",",,,0,3,1","   3.3",",,,0,3,2","   1.1",",,,0,3,1","   3.3",",,,0,3,2","   2.4",",,,0,3,1","   5.6",",,,0,3,2","   9.1",",,,0,3,1","   8.8",",,,0,3,2","85.7",",,,0","104",",,,0","3.84",",0","10.23",",,,0","-2.56",",,,0","",""
"USC00400137","2006-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","13.7","0","13.7","2,0","8",",0","4",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0",",0","12",",0","0",",0","","","-4.4","2,0,27,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,21,","29.4",",0,13,","","","1698.5","0","  17.2",",,,0,3,1","  19.4",",,,0,3,2","222.2",",0","  23.3",",,,0,3,1","  22.2",",,,0,3,2","   2.8",",,,0,3,1","   6.7",",,,0,3,2","   8.9",",,,0,3,1","  10.0",",,,0,3,2","   6.9",",,,0,3,1","  10.5",",,,0,3,2","  16.8",",,,0,3,1","  15.8",",,,0,3,2","83.3",",,,0","0",",,,0","11.14","2,0","18.12",",,,0","4.16","2,,,0","",""
"USC00400137","2006-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","88.8","0","75.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","2.2",",0,10,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,22,","32.2",",0,19,+","149.9","3,,,0","1755.0","0","  22.8",",,,0,3,1","  25.0",",,,0,3,2","56.5",",0","  33.3",",,,0,3,1","  31.1",",,,0,3,2","   7.8",",,,0,3,1","  11.1",",,,0,3,2","  16.1",",,,0,3,1","  16.1",",,,0,3,2","  14.9",",,,0,3,1","  18.1",",,,0,3,2","  24.9",",,,0,3,1","  23.8",",,,0,3,2","84.7",",,,0","0",",,,0","18.95",",0","25.61",",,,0","12.30",",,,0","1791","1,,,0"
"USC00400137","2006-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","184.7","0","95.9",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","","","6.1",",0,15,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,10,","33.9",",0,29,","167.9",",,,0","1786.4","0","  27.2",",,,0,3,1","  28.3",",,,0,3,2","31.4",",0","  36.7",",,,0,3,1","  34.4",",,,0,3,2","  12.2",",,,0,3,1","  16.1",",,,0,3,2","  21.1",",,,0,3,1","  21.1",",,,0,3,2","  18.0",",,,0,3,1","  21.3",",,,0,3,2","  28.9",",,,0,3,1","  27.3",",,,0,3,2","88.4",",,,0","0",",,,0","20.41",",0","26.74",",,,0","14.09",",,,0","1735",",,,0"
"USC00400137","2006-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","356.9","0","172.2","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","14",",0","","","12.8","1,0,07,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,18,","36.1",",0,17,","194.7",",,,0","1786.4","0","  25.6",",,,0,3,1","  29.4",",,,0,3,2","0.0",",0","  38.3",",,,0,3,1","  37.2",",,,0,3,2","  18.9",",,,0,3,1","  22.8",",,,0,3,2","  26.7",",,,0,3,1","  30.0",",,,0,3,2","  22.8",",,,0,3,1","  26.5",",,,0,3,2","  33.8",",,,0,3,1","  32.8",",,,0,3,2","46.0",",,,0","0",",,,0","24.30","1,0","31.57",",,,0","17.03","1,,,0","1187",",,,0"
"USC00400137","2006-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","623.7","0","266.8","1,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","23",",0","","","15.6","1,0,07,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,14,","38.3",",0,20,","222.8","1,,,0","0.0","0","  28.9",",,,0,3,1","  32.2",",,,0,3,2","0.0",",0","  40.0",",,,0,3,1","  38.9",",,,0,3,2","  20.0",",,,0,3,1","  23.9",",,,0,3,2","  31.1",",,,0,3,1","  31.7",",,,0,3,2","  25.5",",,,0,3,1","  29.2",",,,0,3,2","  36.1",",,,0,3,1","  35.3",",,,0,3,2","49.0",",,,0","0",",,,0","27.24","1,0","33.93",",,,0","20.56","1,,,0","1340",",,,0"
"USC00400137","2006-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","920.2","0","296.5",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","16.7",",0,31,","0",",,0,31,+","0",",,0,31,+","59.7",",,0,11,","38.9",",0,11,","195.5","1,,,0","0.0","0","  28.3","2,,,0,3,1","  31.7","3,,,0,3,2","0.0",",0","  40.0","1,,,0,3,1","  38.9","2,,,0,3,2","  21.7","2,,,0,3,1","  25.0","3,,,0,3,2","  26.1","1,,,0,3,1","  28.9","2,,,0,3,2","  25.7","2,,,0,3,1","  28.9","3,,,0,3,2","  34.0","1,,,0,3,1","  33.9","2,,,0,3,2","161.1",",,,0","0",",,,0","27.90",",0","34.57",",,,0","21.22",",,,0","1105",",,,0"
"USC00400137","2006-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1017.8","0","97.6","1,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","6",",0","","","5.6","1,0,29,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,24,","33.9",",0,12,+","152.4","2,,,0","14.5","0","  26.1",",,,0,3,1","  26.7",",,,0,3,2","14.5",",0","  31.1",",,,0,3,1","  31.1",",,,0,3,2","  12.2",",,,0,3,1","  16.7",",,,0,3,2","  22.8",",,,0,3,1","  22.2",",,,0,3,2","  19.0",",,,0,3,1","  22.1",",,,0,3,2","  27.3",",,,0,3,1","  26.7",",,,0,3,2","72.6",",,,0","0",",,,0","21.17","1,0","28.08",",,,0","14.27","1,,,0","1435","1,,,0"
"USC00400137","2006-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1049.4","0","31.6","4,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","4,0","4","4,0","0",",0","20",",0","2",",0","","","-1.1","4,0,25,+","0",",,0,31,+","0",",,0,31,+","37.1",",,0,17,","33.3",",0,05,","111.2","3,,,0","122.5","0","  20.0",",,,0,3,1","  22.8","2,,,0,3,2","108.0",",0","  28.9",",,,0,3,1","  29.4","2,,,0,3,2","   6.7",",,,0,3,1","  10.6","2,,,0,3,2","  11.1",",,,0,3,1","  15.0","2,,,0,3,2","  12.8",",,,0,3,1","  16.2","2,,,0,3,2","  21.3",",,,0,3,1","  21.7","2,,,0,3,2","71.7",",,,0","0",",,,0","15.33","4,0","22.56",",,,0","8.09","4,,,0","1376",",,,0"
"USC00400137","2006-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1052.4","0","3.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","","","-5.0",",0,22,+","0",",,0,30,+","0",",,0,30,+","21.1",",,0,16,","27.2",",0,10,","","","369.8","0","  14.4",",,,0,3,1","  16.1",",,,0,3,2","247.3",",0","  21.7",",,,0,3,1","  19.4",",,,0,3,2","   2.2",",,,0,3,1","   6.1",",,,0,3,2","  10.0",",,,0,3,1","  10.0",",,,0,3,2","   6.8",",,,0,3,1","   9.9",",,,0,3,2","  14.7",",,,0,3,1","  14.3",",,,0,3,2","74.3",",,,0","0",",,,0","10.19",",0","16.94",",,,0","3.44",",,,0","",""
"USC00400137","2006-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1052.4","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","-11.7",",0,08,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,31,","23.3",",0,19,","","","701.2","0","  12.8","1,,,0,3,1","  13.3",",,,0,3,2","331.4",",0","  18.3",",,,0,3,1","  17.8","1,,,0,3,2","   0.0","1,,,0,3,1","   2.8",",,,0,3,2","   0.0",",,,0,3,1","   3.9","1,,,0,3,2","   5.4","1,,,0,3,1","   8.2",",,,0,3,2","  11.4",",,,0,3,1","  11.7","1,,,0,3,2","120.0",",,,0","0",",,,0","7.64",",0","14.12",",,,0","1.16",",,,0","",""
"USC00400137","2007-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","21",",0","1",",0","1",",0","0",",0","","","-11.1",",0,31,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,05,","21.1",",0,14,","","","1113.9","0","  13.9","1,,,0,3,1","  15.6","2,,,0,3,2","412.7",",0","  16.1","1,,,0,3,1","  15.6","1,,,0,3,2","   0.6","1,,,0,3,1","   3.9","2,,,0,3,2","   4.4","1,,,0,3,1","   5.6","1,,,0,3,2","   3.8","1,,,0,3,1","   7.0","2,,,0,3,2","  10.1","1,,,0,3,1","  10.1","1,,,0,3,2","118.3",",,,0","0",",,,0","5.02",",0","10.48",",,,0","-0.44",",,,0","",""
"USC00400137","2007-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","0","0.0",",0","5",",0","4",",0","1",",0","1","3,0","1",",0","0",",0","21",",0","2",",0","1",",0","0",",0","","","-11.1",",0,01,","25","3,,0,02,","25",",,0,02,","26.2",",,0,25,","22.2",",0,22,","","","1515.4","0","   7.2",",,,0,3,1","  10.0","2,,,0,3,2","401.5",",0","  18.9",",,,0,3,1","  16.7","3,,,0,3,2","  -0.6",",,,0,3,1","   2.2","2,,,0,3,2","   0.0",",,,0,3,1","   3.9","3,,,0,3,2","   2.2",",,,0,3,1","   5.3","2,,,0,3,2","   8.7",",,,0,3,1","   8.9","3,,,0,3,2","53.7",",,,0","25",",,,0","3.99",",0","10.37",",,,0","-2.38",",,,0","",""
"USC00400137","2007-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","31.9","0","31.9","2,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0",",0","23",",0","0",",0","","","-3.9","2,0,04,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,01,","31.7",",0,30,","","","1625.5","0","  17.2",",,,0,3,1","  20.6",",,,0,3,2","110.1",",0","  28.9",",,,0,3,1","  27.8",",,,0,3,2","   1.7",",,,0,3,1","   5.6",",,,0,3,2","  11.7",",,,0,3,1","  10.0",",,,0,3,2","  10.1",",,,0,3,1","  13.2",",,,0,3,2","  20.9",",,,0,3,1","  19.0",",,,0,3,2","23.9",",,,0","0",",,,0","15.53","2,0","23.02",",,,0","8.04","2,,,0","",""
"USC00400137","2007-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","53.2","0","21.3",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","0",",0","","","-5.6",",0,09,","0",",,0,30,+","0",",,0,30,+","47.2",",,0,14,","29.4",",0,04,","182.4","1,,,0","1771.1","0","  20.0",",,,0,3,1","  21.7",",,,0,3,2","145.6",",0","  31.7",",,,0,3,1","  28.3",",,,0,3,2","   3.3",",,,0,3,1","   8.3",",,,0,3,2","  14.4",",,,0,3,1","  14.4",",,,0,3,2","  11.3",",,,0,3,1","  14.6",",,,0,3,2","  22.4",",,,0,3,1","  21.0",",,,0,3,2","101.7",",,,0","0",",,,0","14.19",",0","21.04",",,,0","7.34",",,,0","1512",",,,0"
"USC00400137","2007-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","157.4","0","104.2","2,0","7",",0","4",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","6",",0","","","5.6","2,0,20,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,04,","32.2",",0,30,+","182.3",",,,0","1783.8","0","  22.8",",,,0,3,1","  26.1",",,,0,3,2","12.7",",0","  35.6",",,,0,3,1","  33.9",",,,0,3,2","  14.4",",,,0,3,1","  18.9",",,,0,3,2","  24.4",",,,0,3,1","  24.4",",,,0,3,2","  19.0",",,,0,3,1","  22.7",",,,0,3,2","  31.9",",,,0,3,1","  30.2",",,,0,3,2","48.6",",,,0","0",",,,0","21.58","2,0","29.49",",,,0","13.67","2,,,0","677",",,,0"
"USC00400137","2007-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","365.9","0","208.5","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","23",",0","","","15.0","1,0,05,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,03,","36.7",",0,30,","204.5",",,,0","1783.8","0","  26.1",",,,0,3,1","  30.0",",,,0,3,2","0.0",",0","  38.9",",,,0,3,1","  36.7",",,,0,3,2","  19.4",",,,0,3,1","  23.9",",,,0,3,2","  28.3",",,,0,3,1","  29.4",",,,0,3,2","  23.1",",,,0,3,1","  26.9",",,,0,3,2","  35.1",",,,0,3,1","  33.9",",,,0,3,2","36.8",",,,0","0",",,,0","25.57","1,0","33.00",",,,0","18.13","1,,,0","610",",,,0"
"USC00400137","2007-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","607.2","0","241.3",",0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","15.0",",0,23,+","0",",,0,31,+","0",",,0,31,+","49.5",",,0,07,","35.6",",0,29,","176.7","3,,,0","0.0","0","  27.2",",,,0,3,1","  30.6",",,,0,3,2","0.0",",0","  38.9",",,,0,3,1","  37.8",",,,0,3,2","  22.2",",,,0,3,1","  26.7",",,,0,3,2","  30.0",",,,0,3,1","  28.9",",,,0,3,2","  24.5",",,,0,3,1","  28.2",",,,0,3,2","  35.6",",,,0,3,1","  34.2",",,,0,3,2","117.6",",,,0","0",",,,0","26.12",",0","32.45",",,,0","19.78",",,,0","484",",,,0"
"USC00400137","2007-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","951.7","0","344.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","18.9",",0,13,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,18,","41.1",",0,16,","219.1","1,,,0","0.0","0","  32.2",",,,0,3,1","  32.8",",,,0,3,2","0.0",",0","  41.7",",,,0,3,1","  39.4",",,,0,3,2","  23.9",",,,0,3,1","  27.8",",,,0,3,2","  33.3",",,,0,3,1","  31.7",",,,0,3,2","  26.7",",,,0,3,1","  30.3",",,,0,3,2","  38.7",",,,0,3,1","  36.9",",,,0,3,2","33.6",",,,0","0",",,,0","29.45",",0","37.45",",,,0","21.44",",,,0","650",",,,0"
"USC00400137","2007-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1128.5","0","176.8",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","11.7",",0,29,+","0",",,0,30,+","0",",,0,30,+","32.8",",,0,09,","35.0",",0,06,+","169.2","2,,,0","1.1","0","  26.7","1,,,0,3,1","  29.4",",,,0,3,2","1.1",",0","  36.1","1,,,0,3,1","  35.0",",,,0,3,2","  15.6","1,,,0,3,1","  19.4",",,,0,3,2","  23.9","1,,,0,3,1","  24.4",",,,0,3,2","  21.3","1,,,0,3,1","  24.5",",,,0,3,2","  31.0","1,,,0,3,1","  29.6",",,,0,3,2","108.4",",,,0","0",",,,0","24.19",",0","30.81",",,,0","17.57",",,,0","336",",,,0"
"USC00400137","2007-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1202.1","0","73.6",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","","","2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","77.5",",,0,23,","33.3",",0,09,","139.3","1,,,0","74.7","0","  22.2",",,,0,3,1","  25.6",",,,0,3,2","73.6",",0","  33.3",",,,0,3,1","  31.7",",,,0,3,2","   8.3",",,,0,3,1","  12.2",",,,0,3,2","  15.0",",,,0,3,1","  15.0",",,,0,3,2","  15.6",",,,0,3,1","  19.3",",,,0,3,2","  25.0",",,,0,3,1","  24.1",",,,0,3,2","199.7",",,,0","0",",,,0","18.33",",0","25.02",",,,0","11.65",",,,0","705",",,,0"
"USC00400137","2007-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1202.4","0","0.3","2,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","10","2,0","0",",0","9",",0","0",",0","","","-3.3","2,0,07,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,15,","26.1",",0,06,","","","286.0","0","  13.3",",,,0,3,1","  16.1",",,,0,3,2","211.3",",0","  21.7",",,,0,3,1","  20.6",",,,0,3,2","   2.8",",,,0,3,1","   6.7",",,,0,3,2","   8.3",",,,0,3,1","   8.9",",,,0,3,2","   7.3",",,,0,3,1","  11.0",",,,0,3,2","  16.3",",,,0,3,1","  15.5",",,,0,3,2","77.8",",,,0","0",",,,0","10.84","2,0","17.50",",,,0","4.18","2,,,0","",""
